player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mark Walton,45996,HB,MIA,1,0,0,,0,0,17,,60,60.4,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Tyler Conklin,47124,TE,MIN,1,0,0,,1,0,18,,60,60,,60,,0,0,0,,,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Durham Smythe,47257,TE,MIA,1,0,0,,0,0,17,,60,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jaylen Samuels,47297,HB,PIT,1,0,0,,1,0,25,,60,60,,60,,0,0,0,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Dalton Schultz,47304,TE,DAL,1,0,0,,0,0,9,,60,60,60,,,0,0,0,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Christian Kirk,47546,WR,ARZ,1,0,0,,0,0,1,,60.1,60,,60,,0,0,0,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Ventell Bryant,47959,WR,DAL,1,0,0,,0,0,9,,60,60,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Deante Burton,47970,CB,DAL,1,0,0,,0,0,9,,60,67.4,,60,,0,0,0,,,0,0,0,0,0,0,1,1,0,3,1,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,
Trent Sherfield,48021,WR,ARZ,1,0,0,,0,0,1,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Nyheim Hines,48103,HB,IND,1,0,0,,0,0,14,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Miles Boykin,48209,WR,BLT,1,0,0,,1,0,3,,59.9,60,,60,,0,0,0,,,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Isaiah Johnson,48233,CB,OAK,4,0,0,50,0,0,23,68.1,56.5,72.6,,52.6,,0,0,0,20,,0,1,0,85.4,1,0,2,10,10,14,0,0,0,0,0,0,14,0,4,2,0,0,2,0,0,20,0,20
Carroll Phillips,48353,ED,WAS,1,0,0,,0,0,32,61.3,52.3,75.5,60.7,48,24.9,1,1,0,,50,1,0,0,0,0,0,0,0,1,15,15,0,0,15,0,0,0,8,6,0,1,1,0,2,0,0,0,
Jaylon Ferguson,48362,ED,BLT,15,4,0,66.7,0,0,3,81.7,59.2,60.1,51.9,64.4,54,7,22,0,0,16.7,6,0,2,70.1,2,2,3,0,18,533,530,0,37,451,42,0,3,300,215,0,22,26,3,31,0,-4,5,-2
Freedom Akinmoladun,48374,DI,CIN,1,0,0,,0,0,7,,64.9,67.9,,61.6,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Da'Shawn Hand,48386,DI,DET,3,1,1,,0,0,11,,51.4,31.8,55.5,55.6,25,0,2,0,,28.6,2,0,1,0,0,0,0,0,0,110,110,23,65,1,21,0,0,71,39,0,3,4,0,2,0,0,0,
Jalyn Holmes,48400,DI,MIN,8,1,0,,0,0,18,62.2,48.8,80,51.9,46.5,35.7,0,0,0,,20,1,0,0,0,0,0,0,0,0,82,82,2,67,8,5,0,0,46,36,0,3,3,0,0,0,0,0,
Kentavius Street,48404,DI,SF,3,0,0,,0,0,28,64,50.5,76.8,58,38.2,70.3,0,1,0,,0,0,0,0,0,0,0,0,0,0,38,38,4,34,0,0,0,0,21,17,0,1,4,0,1,0,0,0,
Anthony Nelson,48405,ED,TB,9,1,1,100,0,1,30,36.6,65.4,84.6,52.7,88.5,38.7,0,2,0,16,12.5,1,0,0,112.5,2,0,0,0,10,152,151,0,5,135,11,0,1,85,57,1,5,6,2,2,0,22,3,11
Demone Harris,48452,ED,KC,6,3,0,100,0,0,16,51.5,47.8,85,46.4,57.6,51.9,1,4,0,12,14.3,1,0,0,116.7,1,0,0,0,6,170,170,0,0,169,1,0,0,119,45,0,3,3,1,5,0,12,8,12
Sam Hubbard,48457,ED,CIN,15,18,2,87.5,0,1,7,48.9,67.1,75.1,61,73.7,54,6,34,0,14,11.5,9,0,2,100,7,9,24,1,65,852,817,4,97,673,43,0,35,412,375,10,42,51,8,49,0,64,41,9.1
Jonathan Wynn,48459,DI,DET,1,0,0,,0,0,11,,56.9,71.4,58.8,58.2,67.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,4,3,0,1,1,0,0,0,0,0,
Tyquan Lewis,48475,ED,IND,9,3,0,100,0,0,14,59.4,46.1,59.9,45,58.8,28.7,2,10,0,7,25,2,0,1,95.8,1,0,0,0,7,225,225,2,14,147,62,0,0,153,65,0,2,3,1,12,0,7,13,7
Justin Hollins,48498,ED,DEN,14,5,0,77.8,0,0,10,51.8,55.8,84.6,49.2,68.9,59.5,0,9,0,18,9.1,2,0,0,131.7,7,1,26,0,47,266,222,0,0,222,0,0,44,137,82,17,9,15,9,10,2,55,18,7.9
Carl Granderson,48500,ED,NO,7,3,0,100,1,0,20,45.7,51,40.7,53.4,65.6,77.2,2,2,0,28,0,0,0,1,118.8,1,1,1,0,3,123,122,0,3,117,2,0,1,89,31,0,5,5,1,5,0,28,7,28
Chase Winovich,48523,ED,NE,17,3,0,100,0,0,19,80.5,72.2,84.2,65.8,65.6,66.4,3,13,0,9,14.3,2,0,0,102.1,2,7,12,1,6,293,277,0,1,276,0,0,16,234,53,3,11,9,2,23,0,17,21,8.5
Bradley Chubb,48526,ED,DEN,4,1,1,100,0,1,10,65.3,59.4,27.1,67.3,54.6,38.1,5,3,0,6,21.7,5,0,3,91.7,1,1,2,0,16,233,224,0,0,222,2,0,9,104,113,7,13,17,1,9,0,6,7,6
Oshane Ximines,48538,ED,NYG,16,7,1,66.7,1,0,21,55,60.8,60.5,62.3,60,51.6,3,16,0,11,13.6,3,0,2,86.8,2,6,17,0,32,502,478,6,20,444,8,0,24,269,201,7,13,12,3,25,0,21,12,10.5
Kylie Fitts,48553,ED,ARZ,3,1,0,,0,0,1,64.1,71.3,76.8,68.5,63.1,35.5,0,1,0,,0,0,0,0,0,0,0,0,0,5,38,35,0,0,34,1,0,3,20,13,2,1,1,0,1,0,0,0,
Dorance Armstrong,48557,ED,DAL,15,2,0,,1,1,9,62.3,57.4,69.5,52.4,63.8,37.1,3,5,0,,20,3,0,2,0,0,2,1,0,4,262,260,0,1,253,6,0,2,172,86,0,9,10,0,10,0,0,0,
Chad Thomas,48565,ED,CLV,16,4,1,100,1,1,8,84.7,47.8,62,51.5,33.2,60.7,1,12,0,7,12.5,3,0,2,89.6,2,4,0,0,34,464,462,4,6,434,18,0,2,262,168,2,13,17,2,17,0,11,8,5.5
Malik Reed,48567,ED,DEN,15,5,0,50,0,0,10,74,69,70.6,60.1,69.7,67.9,3,14,0,12,13.6,3,1,1,59,3,3,1,0,45,468,442,0,0,442,0,0,26,234,189,25,11,14,6,20,0,22,30,7.3
Trent Harris,48575,ED,MIA,11,4,0,100,0,1,17,34.9,50.1,85,57.6,53.9,56.7,1,5,0,38,13,3,0,0,158.3,4,2,16,0,30,253,235,1,8,219,7,0,18,101,122,2,12,16,4,8,1,72,46,18
Harold Landry III,48600,ED,TEN,19,16,1,66.7,0,1,31,55.5,65.4,76.1,57.8,75,52.5,10,46,1,29,15.5,11,0,2,63.2,8,10,48,0,100,1171,1116,0,12,1083,21,0,55,678,393,6,39,44,12,66,0,116,76,14.5
Tyler Lancaster,48604,DI,GB,18,8,0,,1,1,12,60,57.2,70.6,55.6,58,70.1,0,4,0,,2.9,1,0,1,0,0,2,0,0,0,442,442,62,336,3,41,0,0,190,252,0,19,26,0,6,0,0,0,
Dontavius Russell,48638,DI,JAX,3,0,0,,0,0,15,60,36,77.6,53.4,41.4,26.3,0,0,0,,40,2,0,0,0,0,0,0,0,0,48,48,16,29,0,3,0,0,19,29,0,0,3,0,0,0,0,0,
Jullian Taylor,48684,DI,SF,6,0,1,,0,0,28,61.2,67.9,28.4,66.7,65.5,72.8,1,2,0,,0,0,0,1,0,0,0,0,0,0,101,101,11,89,0,1,0,0,47,54,0,5,7,0,3,0,0,0,
Harrison Phillips,48690,DI,BUF,3,1,2,,0,0,4,60.3,83.2,79.2,78.4,71.8,29.9,0,1,0,,33.3,1,0,0,0,0,1,0,0,2,77,77,3,60,0,14,0,0,46,29,0,1,1,0,2,0,0,0,
Daron Payne,48698,DI,WAS,15,11,2,100,0,0,32,44.8,67.5,67.2,57,75.1,56,2,19,0,8,10.2,6,0,2,100,1,2,23,0,12,758,735,349,265,17,104,0,23,409,337,0,30,42,1,23,0,8,11,8
Greg Gaines,48706,DI,LA,10,2,0,,0,0,26,60,74.4,85.1,58.3,75,73,1,3,0,,0,0,0,0,0,0,1,0,0,0,183,183,158,25,0,0,0,0,77,106,0,7,10,0,5,0,0,0,
Kingsley Keke,48718,DI,GB,14,4,0,,0,0,12,60,65.5,80.8,53.3,70.3,74,1,0,0,,0,0,0,0,0,0,0,0,0,1,107,107,0,88,5,14,0,0,56,50,0,5,9,0,1,0,0,0,
Rasheem Green,48731,ED,SEA,18,5,2,,0,3,29,61.2,56.3,79.7,57.5,52.4,40.1,2,23,0,,16.7,4,0,1,0,0,5,0,0,12,594,594,2,32,440,120,0,0,376,206,0,16,15,0,30,0,0,0,
Taven Bryan,48753,DI,JAX,16,9,0,,1,1,15,69.4,75.5,41.7,68.8,74.5,33.2,8,15,0,,22.9,8,0,3,0,0,2,2,0,0,481,479,9,341,3,126,0,2,233,248,0,14,18,0,25,0,0,0,
Bruce Hector,48759,DI,PHI,4,0,0,,0,0,24,,58.2,77.5,62.7,52.4,,0,2,0,,,0,0,0,0,0,0,0,0,0,58,58,0,49,0,9,0,0,39,19,0,0,0,0,2,0,0,0,
Deadrin Senat,48815,DI,ATL,2,0,0,,0,0,2,,57.8,74.9,62.9,54.5,,1,0,0,,,0,0,0,0,0,0,0,0,0,20,20,8,12,0,0,0,0,12,8,0,0,0,0,1,0,0,0,
L.J. Collier,48822,ED,SEA,11,2,0,,0,0,29,,48.6,83.7,50.2,50.6,29,0,1,0,,33.3,2,0,0,0,0,0,0,0,0,152,152,1,11,86,54,0,0,86,66,0,2,2,0,1,0,0,0,
Michael Dogbe,48850,DI,ARZ,8,1,0,,0,0,1,60,56.2,0,53.2,71.1,71.8,1,1,0,,0,0,0,2,0,0,0,0,0,1,82,82,0,35,13,34,0,0,44,37,0,4,4,0,2,0,0,0,
Eli Ankou,48856,DI,CLV,9,1,0,,0,0,8,60,50.8,83,52.4,51.1,71.9,0,2,0,,14.3,1,0,0,0,0,0,0,0,0,178,178,11,153,0,14,0,0,74,104,0,3,5,0,2,0,0,0,
Patrick Ricard,48862,DI,BLT,13,1,1,,0,1,3,59.2,69,81.4,62,71.5,73.5,1,8,0,,12.5,1,0,1,0,0,1,1,0,2,140,139,27,88,0,24,0,1,110,28,0,6,6,0,10,0,0,0,
RJ McIntosh,48873,DI,NYG,11,4,0,,0,0,21,60,63.1,81.8,66,58.4,30.1,0,0,0,,14.3,2,0,0,0,0,2,0,0,0,114,114,15,78,7,14,0,0,46,68,0,4,8,0,2,0,0,0,
Daniel Ekuale,48874,DI,CLV,7,0,0,,0,0,8,50.1,50.4,82,56.1,52.4,29.5,0,3,0,,25,1,0,0,0,0,0,0,0,1,114,114,47,56,0,11,0,0,62,51,0,2,3,0,3,0,0,0,
Poona Ford,48875,DI,SEA,17,8,1,,0,0,29,66.4,68.4,77.9,51.9,73.5,41.8,1,7,0,,10.9,5,0,1,0,0,1,0,0,2,593,593,339,238,0,16,0,0,320,271,0,29,33,0,9,0,0,0,
Hercules Mata'afa,48931,DI,MIN,6,0,0,,1,0,18,67.3,49.3,0,52.7,46.2,66.8,0,4,0,,0,0,1,2,0,0,0,0,0,1,100,100,9,55,0,36,0,0,90,9,0,1,1,0,4,0,0,0,
Daylon Mack,48933,DI,BLT,1,0,0,,0,0,3,,50.8,72.2,57.5,54.1,,0,0,0,,,0,0,0,0,0,0,0,0,0,9,9,4,5,0,0,0,0,3,6,0,0,0,0,0,0,0,0,
Taylor Stallworth,48935,DI,NO,5,0,0,,0,0,20,62.6,62.4,81.2,57.2,60.1,72.3,0,3,0,,11.1,1,0,0,0,0,0,1,0,0,119,118,9,104,0,5,0,1,76,43,0,7,8,0,3,0,0,0,
Justin Jones,48940,DI,LAC,12,10,1,,0,1,27,61.3,59.1,58.5,55.7,62.5,61.6,3,14,0,,8.6,3,0,2,0,0,0,0,0,2,504,504,39,368,20,77,0,0,306,196,0,20,22,0,17,0,0,0,
Renell Wren,48953,DI,CIN,11,1,0,,0,0,7,56.9,57.3,82,57.3,58.9,73.3,0,4,0,,0,0,0,0,0,0,0,0,0,0,154,154,5,52,19,78,0,0,57,97,0,5,7,0,4,0,0,0,
Vita Vea,48956,DI,TB,16,14,3,0,1,0,30,51.7,78.7,48.2,77.7,73.8,29.9,9,45,0,,20,9,0,5,39.6,0,3,3,0,8,749,745,338,341,7,59,0,4,505,236,0,17,22,1,57,0,0,0,
Tim Settle,48966,DI,WAS,15,3,0,,0,1,32,65.4,66.2,84.5,67,56.7,52.1,3,8,0,,12.5,2,0,0,0,0,2,3,0,2,314,311,121,79,12,99,0,3,171,141,0,13,11,0,13,0,0,0,
Kevin Strong Jr.,48981,DI,DET,8,0,1,,0,0,11,,54.8,47.6,59.7,54.3,71.5,0,7,0,,0,0,0,1,0,0,0,0,0,0,172,172,28,87,1,56,0,0,102,70,0,3,4,0,7,0,0,0,
Nick Scott,49012,S,LA,2,1,0,100,0,0,26,65,66.9,74.5,,60,77.4,0,0,0,6,0,0,0,0,91.7,1,0,0,0,10,15,0,0,0,0,0,14,15,0,5,1,0,1,1,0,0,6,7,6
Saquan Hampton,49037,S,NO,2,0,0,75,0,0,20,31.8,29.9,78.1,54.9,60,71.4,0,0,0,17,0,0,0,1,91.7,3,0,5,2,28,34,9,0,0,9,0,12,25,3,3,6,1,1,4,0,0,26,22,8.7
Justin Reid,49048,S,HST,17,9,0,68.4,0,0,13,79.6,76.7,88.8,64.1,65.7,66.9,1,2,2,48,11.7,11,4,0,92,26,0,299,38,692,1060,27,0,0,27,0,535,1033,19,349,161,21,74,38,3,2,340,197,13.1
Tre Flowers,49059,CB,SEA,17,11,0,66,1,1,29,47.7,49.5,71.8,80.3,53.4,51.7,0,0,3,55,13.6,14,3,10,93.8,62,2,70,950,700,1104,47,0,0,47,0,0,1057,8,396,37,19,78,94,2,4,808,281,13
Jake Gervase,49103,S,LA,2,0,0,,0,0,26,61.3,62.6,71.2,,60,,0,0,0,,,0,0,0,0,0,0,3,0,8,13,0,0,0,0,0,10,13,0,5,0,0,0,0,0,0,0,0,
Jalen Thompson,49116,S,ARZ,12,12,0,84.6,1,0,1,70.3,64.4,49.1,60.2,48.4,70.4,1,0,1,25,10.9,7,2,2,93.6,22,0,180,17,372,607,5,0,0,5,0,368,602,8,227,37,11,45,26,1,1,188,73,8.5
Dallin Leavitt,49120,S,OAK,2,0,0,,0,0,23,65.2,58.8,74.9,58.4,48,27.4,0,0,0,,50,1,0,0,0,0,0,5,1,21,32,4,0,0,4,0,19,28,1,10,3,0,1,0,0,0,0,0,
Trey Marshall,49154,S,DEN,13,2,0,100,0,1,10,59.1,61.5,89.9,,65.5,89.9,0,0,0,35,0,0,0,0,158.3,6,0,29,1,114,160,0,0,0,0,0,124,160,0,46,5,2,16,6,0,1,103,22,17.2
Jessie Bates III,49162,S,CIN,16,15,0,72.7,0,1,7,64.9,61.2,86.7,47.6,52,42.6,0,2,3,44,20,23,6,0,94.8,24,0,165,2,580,1059,5,0,0,5,0,796,1054,8,471,91,13,77,33,2,2,394,197,16.4
Ezekiel Turner,49167,LB,ARZ,3,0,0,100,0,0,1,35.1,35.1,69.4,,60,,0,0,0,4,,0,0,0,122.9,1,0,3,0,4,6,1,0,0,1,0,0,5,0,2,0,0,0,1,0,1,4,0,4
Tarvarius Moore,49178,S,SF,12,3,0,30,0,0,28,62,64.7,83.1,54.3,69.3,52.4,0,0,1,15,16.7,3,4,1,0,3,0,42,1,160,240,7,0,0,7,0,165,233,3,77,24,3,12,10,0,0,29,40,9.7
Jordan Whitehead,49196,S,TB,14,8,2,59.5,1,0,30,36.5,42.9,85.2,68.1,50.5,50.8,1,11,1,50,15.4,12,3,2,108.3,25,0,368,60,582,919,45,0,0,45,0,306,874,61,276,139,21,58,42,12,4,351,119,14
Ahmad Thomas,49204,LB,ATL,1,0,0,,0,0,2,,60,60,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Ronnie Harrison,49206,S,JAX,14,20,0,63,0,0,15,68.5,60.9,41.7,68.7,44.5,71.7,0,3,2,68,9.6,7,5,5,90.5,17,2,257,24,485,833,93,0,0,93,0,402,740,33,315,57,17,46,27,5,2,273,165,16.1
Marvell Tell III,49217,CB,IND,11,2,0,64.7,1,1,14,67.9,67.6,20.1,59.1,70.9,87.3,0,0,0,44,0,0,5,2,111.2,22,0,6,209,190,254,5,0,0,5,0,1,249,1,63,31,6,19,34,0,2,290,106,13.2
Tony Brown,49255,CB,GB,4,0,0,80,0,0,12,54.1,62.3,77.5,58.5,84.4,81.8,0,0,0,27,0,0,0,0,117.5,4,0,4,35,29,47,1,0,0,1,0,0,46,1,17,7,2,9,5,0,0,61,2,15.3
Troy Apke,49260,S,WAS,9,1,0,100,0,0,32,74.2,74,80.9,76.3,56.8,41.9,0,2,1,9,17.6,3,1,0,46.5,3,0,49,6,96,210,8,0,0,8,0,134,202,3,111,13,4,13,3,2,0,14,2,4.7
Marcus Allen,49263,S,PIT,1,0,0,,0,0,25,,60,60.4,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Andrew Wingard,49268,S,JAX,10,7,0,100,0,1,15,50.1,54.1,78.8,81,55.7,39.3,1,1,0,36,22.7,5,0,1,158.3,3,1,57,0,70,185,21,0,0,21,0,97,164,10,105,10,4,10,3,3,1,47,16,15.7
Jamal Carter,49282,S,ATL,8,2,0,55.6,0,0,2,53.5,47.1,77.8,58.5,38,56.8,0,0,0,33,11.1,1,1,0,78,5,0,61,5,71,105,3,0,0,3,0,16,102,2,32,19,0,6,9,0,0,64,42,12.8
Rashad Fenton,49329,CB,KC,11,2,0,53.6,0,0,16,74.4,71.9,81.6,63.1,40.7,86.2,1,4,1,39,0,0,3,1,80.7,15,1,17,41,198,244,1,0,0,1,0,0,243,14,32,183,6,13,28,6,2,168,75,11.2
Carlton Davis,49335,CB,TB,14,3,0,52.4,3,1,30,72.1,70.4,39.8,60,62.1,56.2,0,0,1,46,15.7,11,18,12,90.1,55,0,55,808,656,934,0,0,0,0,0,0,934,1,277,71,22,56,105,0,7,659,133,12
Chris Jones,49339,CB,ARZ,10,2,1,52,0,0,1,72.6,62.7,23.6,77.8,27.1,29.8,0,0,0,32,25,6,5,2,79.8,13,0,27,229,197,275,0,0,0,0,0,1,275,4,74,16,1,16,25,0,0,206,64,15.8
Kevin Toliver II,49348,CB,CHI,7,2,0,60,0,0,6,46.9,51.4,82,,68.2,46.8,0,0,0,35,16.7,3,2,0,112.4,9,0,16,156,100,175,0,0,0,0,0,0,175,0,75,3,1,13,15,0,1,137,16,15.2
Chandon Sullivan,49349,CB,GB,14,1,1,41.7,0,0,12,75.4,73.6,81,74.2,52.1,64,1,0,1,25,9.7,3,2,0,43.1,15,0,108,43,263,378,9,0,0,9,0,73,369,13,102,145,11,27,36,1,0,154,105,10.3
Jaire Alexander,49350,CB,GB,18,7,0,57.3,2,1,12,76.6,71.9,49.7,75.2,46.9,47.9,0,0,2,56,15.7,13,14,4,92,59,0,122,918,694,1122,0,0,0,0,0,6,1122,2,426,76,15,63,103,0,5,842,282,14.3
Ugo Amadi,49352,CB,SEA,7,1,0,87.5,0,0,29,64.4,62.3,79.3,49.6,53.1,55.1,0,0,0,32,16.7,2,0,0,101,14,0,1,4,88,101,3,0,0,3,0,0,98,6,7,93,4,9,16,0,0,132,97,9.4
Greg Stroman,49354,CB,WAS,1,0,0,,0,0,32,60,62.4,63.7,,60,,0,0,0,,,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,
Isaac Yiadom,49355,CB,DEN,13,5,0,72.2,0,0,10,52.3,50.9,48.7,56.2,49.6,43.6,0,0,0,75,18.8,9,3,4,105.3,39,0,47,439,322,504,5,0,0,5,0,3,499,4,178,9,10,34,54,0,0,558,208,14.3
Torry McTyer,49357,CB,CIN,2,0,0,100,0,0,7,50.3,58.2,71.9,,68.9,74.4,0,0,0,9,0,0,0,0,104.2,1,0,1,3,5,8,0,0,0,0,0,0,8,0,3,4,1,2,1,0,0,9,0,9
Chris Lammons,49368,CB,MIA,11,4,0,68.4,0,0,17,44.3,49.3,80.8,50.9,77.2,56.4,0,0,1,33,13.3,2,2,0,99.9,13,0,10,24,93,145,1,0,0,1,0,8,144,4,48,102,6,9,19,0,1,206,53,15.8
Chauncey Gardner-Johnson,49371,S,NO,17,6,0,62.7,0,1,20,66.7,70.9,32.5,72.8,80.8,46,4,7,1,48,15,9,7,7,84.7,32,0,120,26,407,597,92,0,0,92,0,69,505,48,142,290,23,45,51,11,2,311,195,9.7
Donte Jackson,49377,CB,CAR,12,3,0,63.3,0,0,5,56.3,55.6,86.9,,50.2,28.3,0,0,3,93,24.1,13,4,4,111.9,38,0,68,614,428,726,1,0,0,1,0,16,725,0,298,27,15,38,60,0,6,641,191,16.9
Danny Johnson,49379,CB,WAS,2,0,0,62.5,0,0,32,50.8,53.2,78.5,,64.1,55.2,0,0,0,13,16.7,2,1,1,77.1,5,0,5,55,47,72,0,0,0,0,0,0,72,0,25,12,3,10,8,0,0,44,13,8.8
Montre Hartage,49390,S,MIA,4,2,0,66.7,0,0,17,68.2,69,78,54.1,60,84,0,0,0,15,0,0,0,0,120.8,4,0,22,3,93,98,5,0,0,5,0,59,93,3,2,9,2,4,6,0,1,34,20,8.5
Mark Fields,49394,CB,MIN,1,0,0,100,0,0,18,36.3,36.5,71.2,,,23.2,0,0,0,2,100,1,0,0,118.8,1,0,0,5,6,6,0,0,0,0,0,0,6,0,0,1,0,0,1,0,1,2,0,2
M.J. Stewart,49397,CB,TB,8,1,0,71.7,1,0,30,61.5,61,83.3,58.1,53.3,50.5,0,1,0,39,10.8,4,2,2,105.9,33,0,17,15,243,314,3,0,0,3,0,3,311,15,56,275,9,32,46,1,2,326,147,9.9
Donovan Wilson,49408,S,DAL,3,0,0,,0,0,9,66.1,68.7,77.3,,60,23.8,0,0,0,,100,1,0,0,0,0,0,2,0,11,16,0,0,0,0,0,13,16,0,5,1,0,0,0,0,0,0,0,
Ka'Dar Hollman,49446,CB,GB,1,0,0,0,0,0,12,76.6,79.5,67.1,,60,,0,0,0,,,0,0,0,39.6,0,0,1,3,3,4,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,
Keion Crossen,49454,CB,HST,10,1,0,71.4,0,0,13,44.4,45.8,81.5,57.6,54.7,36.3,1,0,0,25,27.3,3,0,1,97.3,5,0,16,89,80,135,2,0,0,2,0,0,133,3,52,25,2,7,7,1,0,60,31,12
Kyron Brown,49466,CB,NYJ,1,0,0,66.7,0,0,22,46.1,43.7,77.9,,43,49.7,0,0,0,14,16.7,1,0,0,88.2,4,0,3,46,36,53,3,0,0,3,0,0,50,0,17,1,0,5,6,0,0,44,14,11
Iman Lewis-Marshall,49485,CB,BLT,2,0,0,,0,0,3,60,61.5,68.3,,60,,0,0,0,,,0,0,0,0,0,0,1,3,1,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,
Darius Phillips,49507,CB,CIN,6,0,0,40,0,0,7,83.8,81.6,79,54.9,66.2,51.5,0,3,4,46,25,1,3,0,77.4,6,0,10,77,75,108,2,0,0,2,0,0,106,3,30,19,1,3,15,3,2,151,9,25.2
Taron Johnson,49511,CB,BUF,13,4,0,75,0,1,4,63,60.6,84.2,76.5,39,34,0,8,0,32,21,13,6,1,98.8,42,1,39,40,343,504,14,0,0,14,0,4,490,24,137,407,20,45,56,9,1,380,227,9
Jordan Miller,49515,S,ATL,5,1,0,66.7,0,0,2,54.4,55.7,75,,60,78,0,0,0,13,0,0,0,0,93.8,2,0,0,24,23,25,0,0,0,0,0,1,25,0,2,0,0,3,3,0,0,26,15,13
Denzel Ward,49558,CB,CLV,12,1,0,44.9,1,0,8,72.7,69.9,87.5,62.8,50.6,45.2,1,1,2,47,16,8,9,7,58,31,0,39,619,443,748,26,0,0,26,0,1,722,5,300,63,12,41,69,2,1,426,158,13.7
Rock Ya-Sin,49564,CB,IND,15,6,0,64.3,1,0,14,62.2,65.3,88.4,76.4,72.5,84.5,0,0,1,45,4.7,3,3,9,101.4,36,0,69,739,550,853,7,0,0,7,0,1,846,3,300,35,22,55,56,0,2,555,135,15.4
Duke Shelley,49569,CB,CHI,3,0,0,0,0,0,6,63.3,64,69.5,,60,,0,0,0,,,0,0,0,39.6,0,0,1,0,5,8,0,0,0,0,0,0,8,0,3,7,0,0,1,0,0,0,0,
Nate Brooks,49572,CB,MIA,3,1,0,61.5,0,0,17,54.1,56.5,79.7,,69.5,82.3,0,0,0,50,0,0,2,2,119.7,8,0,2,86,69,91,0,0,0,0,0,0,91,0,22,3,1,10,13,0,1,127,18,15.9
Matt Dickerson,49601,DI,TEN,8,0,0,,0,0,31,59.8,52.1,79.7,54.9,53,68.4,0,2,0,,33.3,1,0,0,0,0,0,0,0,1,65,64,28,35,0,1,0,1,32,32,0,2,2,0,2,0,0,0,
Zach Allen,49605,DI,ARZ,4,3,0,,0,0,1,60.3,51.5,42.1,50.4,59.1,73,3,2,0,,11.1,1,0,1,0,0,0,1,0,1,144,143,2,59,18,64,0,1,80,63,0,4,5,0,5,0,0,0,
Andrew Brown,49636,ED,CIN,14,4,0,,2,0,7,62.2,59.5,2.2,63.5,64.7,51.5,2,12,0,,11.8,2,0,4,0,0,0,1,0,8,241,240,5,39,181,15,0,1,139,94,0,5,11,0,14,0,0,0,
Justin Phillips,49677,LB,OAK,1,1,0,100,0,0,23,40.8,45.5,72.4,60,65.5,77.1,0,0,0,22,0,0,0,0,118.8,2,0,13,0,5,14,1,0,0,1,0,0,13,1,8,0,1,2,2,0,0,26,22,13
