player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Darrell Taylor,36001,ED,SEA,16,3,1,66.7,0,1,29,68.9,57.6,63.8,62.1,47.1,28.4,8,21,0,8,33.3,11,0,2,70.1,2,7,1,0,31,545,539,0,0,539,0,0,6,326,188,5,20,19,3,36,0,9,6,4.5
Austin Bryant,36248,ED,DET,14,7,0,100,1,0,11,51.4,54.5,73,56.2,55.1,28.5,1,8,0,1,27.8,10,0,1,79.2,1,5,0,1,17,436,431,0,10,380,41,0,5,240,179,4,19,19,1,14,0,1,3,1
Kyle Phillips,36340,ED,NYJ,7,5,0,,0,0,22,52.6,59.8,62.6,54.3,69.8,46.7,2,4,0,,14.3,2,0,1,0,0,1,3,0,4,234,231,0,7,197,27,0,3,121,109,0,6,7,0,7,0,0,0,
Ron'Dell Carter,36346,ED,HST,1,0,0,,0,0,13,,42.3,0,55.6,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,17,17,0,0,17,0,0,0,15,2,0,0,0,0,0,0,0,0,
Josiah Bronson,36668,DI,CLV,7,1,0,,0,0,8,60,45.7,82.3,54.1,43.8,39.9,1,2,0,,15.4,2,0,0,0,0,0,1,0,0,163,162,10,141,0,11,0,1,82,81,0,4,10,0,3,0,0,0,
Chauncey Rivers,36669,ED,GB,4,0,0,,0,0,12,60,56,78.7,57,55.1,72,0,1,0,,0,0,0,0,0,0,0,0,0,1,54,54,0,0,54,0,0,0,32,21,0,1,2,0,1,0,0,0,
T.J. Smith,36851,DI,MIN,1,1,0,,0,0,18,,56.8,76,55,58.4,29.9,0,0,0,,25,1,0,0,0,0,0,0,0,0,20,20,11,9,0,0,0,0,7,13,0,1,2,0,0,0,0,0,
Albert Huggins,36862,DI,NO,9,6,0,,0,0,20,57.6,46.5,83.3,48.7,49.6,59.1,3,3,0,,6.7,1,0,0,0,0,0,0,0,3,219,219,6,203,0,10,0,0,114,102,0,7,8,0,6,0,0,0,
Shy Tuttle,37279,DI,NO,17,17,3,,0,1,20,70.4,71.7,87,51.3,75.1,58.9,1,6,0,,7.5,4,0,0,0,0,0,0,0,1,494,494,94,397,0,3,0,0,271,222,0,24,32,0,7,0,0,0,
Darryl Johnson,37479,ED,CAR,3,1,0,,0,0,5,,39.1,75.2,57.4,38.4,67.3,0,1,0,,0,0,0,0,0,0,0,0,0,0,20,20,0,4,8,8,0,0,11,9,0,0,0,0,1,0,0,0,
Davontae Harris,37492,CB,LAC,4,1,0,88.9,0,0,27,33.8,40.8,76.6,,68.5,56.7,0,0,0,41,14.3,1,0,0,155.8,8,0,14,59,39,74,0,0,0,0,0,0,74,0,35,0,1,5,9,0,1,114,35,14.3
Derrek Tuszka,37724,ED,PIT,15,4,0,100,0,1,25,59.7,63.7,85.5,63.7,59.3,40.7,1,3,0,3,17.6,3,0,0,79.2,2,2,23,0,17,258,227,0,0,227,0,0,31,114,127,7,10,10,2,6,0,6,7,3
Troy Reeder,38268,LB,LA,21,48,1,82.1,0,0,26,34.8,43.1,85.5,68.1,51.8,46.7,3,6,2,27,14.1,18,4,0,97.5,55,2,744,1,455,864,18,0,0,18,0,4,846,54,355,95,26,62,67,11,2,536,398,9.7
Juwann Winfree,38275,WR,GB,1,0,0,,0,0,12,60.7,70.2,60.4,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
J.R. Reed,38339,S,NYG,2,1,0,100,0,0,21,73,71.6,74.7,57.3,53.1,87.3,0,0,0,3,0,0,0,0,79.2,1,0,12,2,38,56,1,0,0,1,0,38,55,2,16,3,1,8,1,0,0,3,3,3
Camryn Bynum,38408,S,MIN,9,3,0,55.6,0,0,18,71.5,78.3,81.3,64,79.2,80.1,0,0,1,15,4.5,1,1,1,26.9,5,1,50,4,129,211,7,0,0,7,0,115,204,8,74,35,7,18,9,1,0,39,36,7.8
Bryan Mone,38461,DI,SEA,14,10,1,100,0,1,29,44.3,48.9,50.1,60.1,52.7,49.4,2,3,0,8,14.7,5,0,3,100,1,2,0,0,6,395,395,283,112,0,0,0,0,187,202,0,17,19,1,7,0,8,4,8
Casey Toohill,38472,ED,WAS,16,5,1,100,1,0,32,64,49.1,55.8,48.6,54.1,60.7,6,8,0,18,9.1,2,0,2,98.3,5,1,0,1,13,361,356,0,1,350,5,0,5,198,150,4,13,15,5,15,0,38,27,7.6
Cortez Broughton,38524,DI,KC,1,0,0,,0,0,16,,59.2,68.2,58.4,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,
Matthew Adams,38526,LB,IND,2,0,0,,0,0,14,60,60.6,66,,60,,0,0,0,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,
Marquise Copeland,38540,DI,LA,13,3,0,,0,0,26,75.2,67.8,82.2,55.1,65.2,74.6,0,6,1,,9.1,1,0,0,0,0,0,0,0,0,139,139,29,52,16,42,0,0,55,84,0,5,7,0,6,0,0,0,
Jordan Kunaszyk,38548,LB,WAS,2,0,0,100,0,0,32,37.8,53.4,71.6,60,75.3,76,0,0,0,9,0,0,0,0,143.8,1,0,8,0,5,12,3,0,0,3,0,0,9,1,6,1,1,2,1,0,1,9,6,9
Folorunso Fatukasi,38558,DI,NYJ,15,16,0,,0,0,22,62.7,61.5,61.2,64.9,57.3,42.1,5,11,0,,13,7,0,2,0,0,0,0,0,0,558,558,88,407,0,63,0,0,282,276,0,28,31,0,16,0,0,0,
Maurice Hurst,38563,DI,SF,2,1,0,,0,0,28,,71,77.3,52.3,75.2,70,0,0,0,,25,1,0,0,0,0,0,0,0,0,41,41,1,35,0,5,0,0,20,21,0,2,2,0,0,0,0,0,
Eric Wilson,38587,LB,HST,9,15,0,80,0,0,13,53.3,39.6,81.5,78.5,28.2,49,1,1,1,16,14,7,0,0,92,20,0,272,0,184,298,4,0,0,4,0,1,294,7,107,21,11,28,25,2,1,172,94,8.6
Chapelle Russell,38876,LB,JAX,6,5,0,71.4,0,0,15,56.3,50.4,86.9,78.2,45.1,31.5,0,2,0,4,21.1,4,0,0,74.1,5,0,84,1,37,94,4,0,0,4,0,0,90,5,52,3,6,10,7,2,0,16,13,3.2
Andrew Dowell,38956,LB,NO,2,1,0,,0,0,20,67.1,56.9,73.6,56.6,48.8,73.2,0,0,0,,0,0,0,0,0,0,0,14,1,9,20,1,0,0,1,0,0,19,2,9,4,0,0,0,0,0,0,0,
Frank Herron,39383,DI,CAR,1,0,0,,0,0,5,,56.5,72.1,56.4,59,67.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,8,8,1,6,0,1,0,0,3,5,0,1,1,0,0,0,0,0,
Breon Borders,39398,CB,ARZ,7,1,0,63.6,0,0,1,45.7,45.2,79.3,,52.7,60,0,0,0,53,12.5,1,2,1,146.8,7,0,0,64,60,70,0,0,0,0,0,0,70,0,10,6,0,6,11,0,3,163,21,23.3
Devin Duvernay,40006,WR,BLT,1,0,0,,0,0,3,,60,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Gabe Nabers,40117,FB,LAC,1,0,0,,0,0,27,,60,60,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Justin Layne,40160,CB,PIT,5,1,0,75,0,0,25,42.6,40.2,76.3,,60,50.1,0,0,0,13,20,1,0,0,82.3,3,0,1,25,25,29,0,0,0,0,0,0,29,0,4,2,1,3,4,0,0,17,7,5.7
Tershawn Wharton,40292,DI,KC,20,14,0,,0,2,16,65,47.9,87.6,69.2,28.2,50.7,0,29,1,,17.1,6,1,0,0,0,4,0,0,8,581,581,67,384,20,110,0,0,382,191,0,12,15,0,33,0,0,0,
L'Jarius Sneed,40588,CB,KC,18,17,0,75,0,1,16,61.7,63.6,20.7,65.8,74,66.7,4,3,3,46,10.6,12,4,9,100.5,90,1,101,259,661,1113,66,0,0,66,0,2,1047,62,390,684,41,84,120,8,5,935,553,10.4
Reggie Gilliam,40951,FB,BUF,1,0,0,,0,0,4,,60,,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Alohi Gilman,41662,S,LAC,11,9,0,76.9,0,0,27,59.6,58.8,86.4,,55,49.4,0,0,1,21,17.8,8,0,1,89.6,10,0,64,0,222,355,9,0,0,9,0,244,346,0,133,38,4,28,13,0,1,93,37,9.3
Trevon Diggs,41817,CB,DAL,17,10,0,56.4,2,0,9,65,58.5,15.6,,35.7,57.4,0,0,11,75,11.1,7,9,11,70.1,57,0,77,909,679,1078,1,0,0,1,0,1,1077,0,399,90,14,46,101,0,5,1068,453,18.7
Marquez Stevenson,41838,WR,BUF,1,0,0,,0,0,4,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Trayvon Mullen,41968,CB,LV,5,0,0,68.2,1,0,23,64.3,61.7,15.7,66.7,52.8,62.7,0,0,1,44,10.5,2,2,5,95.8,15,0,40,184,157,229,1,0,0,1,0,0,228,1,71,4,5,17,22,0,1,215,46,14.3
Ed Oliver,42200,DI,BUF,19,9,1,,0,1,4,79,71.8,32.8,74.8,57.9,59.6,12,30,0,,8.7,4,0,5,0,0,6,3,0,0,698,695,31,394,10,260,0,3,460,238,0,34,33,0,48,0,0,0,
Divine Deablo,42208,LB,LV,9,12,0,89.5,0,0,23,50.6,60.8,81.3,67.9,71.8,80.7,0,2,0,40,2.2,1,1,1,115.6,17,0,277,0,177,326,15,0,0,15,0,18,311,10,139,15,12,33,19,2,0,223,135,13.1
Charlie Woerner,42257,TE,SF,1,0,0,,1,0,28,,61.4,60.1,,60,,0,0,0,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Bryce Hall,42313,CB,NYJ,17,10,0,59.1,4,0,22,64.5,63.2,69.4,78.9,53.1,86.3,0,4,0,40,3.7,3,14,7,101.5,55,1,189,959,668,1171,21,0,0,21,0,0,1150,11,492,1,23,68,93,5,6,638,171,11.6
Byron Pringle,42345,WR,KC,2,0,0,,0,0,16,,59.9,60,,60,,0,0,0,,,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Amen Ogbongbemiga,42449,LB,LAC,10,4,0,83.3,0,0,27,49.8,33.3,75.5,84.9,28.7,48.1,1,0,0,16,16.7,4,0,0,97.2,5,1,103,0,45,111,0,0,0,0,0,0,111,5,61,7,4,16,6,2,0,44,27,8.8
Isaiah Simmons,42451,LB,ARZ,18,21,1,71.8,0,4,1,56,49.7,42.1,66.5,40.5,61.3,3,8,1,34,10.4,12,3,3,89.8,51,1,596,24,521,1024,237,0,0,237,0,2,787,116,387,165,36,82,71,12,1,494,304,9.7
Tay Gowan,42465,CB,PHI,2,0,0,50,0,0,24,58,60.8,76,,67.4,72.8,0,0,0,8,0,0,0,0,100,1,0,4,39,24,44,0,0,0,0,0,0,44,0,20,1,0,1,2,0,1,8,4,8
K'Von Wallace,42467,S,PHI,5,1,0,83.3,0,0,24,52.5,56.1,0,,74.1,88.5,0,0,0,27,0,0,0,1,134.7,5,0,32,0,103,183,3,0,0,3,0,134,180,0,80,14,4,13,6,0,1,41,10,8.2
Cameron Dantzler,42472,CB,MIN,13,5,0,52.4,0,1,18,67.6,73.8,86.6,54.7,90.9,72.1,0,0,1,25,7.4,4,6,1,70.3,33,0,50,599,433,685,4,0,0,4,0,0,681,2,250,32,17,45,63,0,2,311,107,9.4
Antoine Winfield Jr.,42475,S,TB,15,20,0,76.3,0,3,30,87.6,89.5,87.1,80.3,88.3,57.6,2,5,2,44,16.4,19,5,0,73.2,29,2,162,9,676,1014,42,0,0,42,0,674,972,31,307,127,25,77,38,9,0,269,137,9.3
Rashad Weaver,42495,ED,TEN,2,0,0,,0,0,31,60,43.5,73.5,65.1,41,69.9,0,0,0,,0,0,0,0,0,0,0,0,0,1,12,12,0,0,11,1,0,0,4,7,0,1,1,0,0,0,0,0,
Shemar Jean-Charles,42496,S,GB,7,0,0,100,0,0,12,50.3,45.5,75.4,,45.5,74.5,0,0,0,28,0,0,0,0,115.5,7,0,6,7,33,38,1,0,0,1,0,2,37,0,5,21,2,2,7,0,0,82,60,11.7
Chris Jackson,42512,CB,TEN,12,5,0,64.4,1,0,31,52.6,56.7,84.3,47.9,81.9,86.6,0,1,0,46,2.9,1,3,5,101.7,29,0,23,140,274,388,2,0,0,2,0,17,386,7,107,206,7,28,45,1,2,336,151,11.6
Cam Brown,42516,LB,NYG,3,0,0,,0,0,21,62.8,54.7,73.8,51.1,,,0,2,0,,,0,0,0,0,0,0,5,1,4,12,5,0,0,5,0,0,7,8,0,0,0,0,0,2,0,0,0,
Daniel Thomas,42544,S,JAX,6,6,0,50,0,0,15,56.4,61.9,81.1,52.5,72.4,89.3,0,0,0,11,0,0,0,0,62.5,4,0,56,7,108,205,24,0,0,24,0,101,181,5,92,16,0,17,8,0,0,36,21,9
Krys Barnes,42548,LB,GB,17,18,0,88.5,0,0,12,57.8,53.8,81.8,63.5,48.7,54.7,0,2,0,40,13.1,13,4,0,111.7,46,1,513,0,312,564,4,0,0,4,0,0,560,16,236,47,36,68,52,3,2,402,279,8.7
Tyler Coyle,42631,S,DAL,1,0,0,0,0,0,9,49.7,61.4,70.2,,73.6,74,0,0,0,,0,0,0,0,39.6,0,0,8,0,7,16,0,0,0,0,0,6,16,0,9,2,1,2,1,0,0,0,0,
Shaun Bradley,42632,LB,PHI,5,2,0,83.3,0,0,24,67.2,59.8,76.6,,51.2,83.6,0,0,0,10,0,0,1,0,129.2,5,0,66,0,36,73,0,0,0,0,0,0,73,0,37,7,4,12,6,0,1,33,9,6.6
Justin Strnad,42659,LB,DEN,9,8,0,69.2,0,0,10,44,32,80.1,52.8,29.6,50.9,1,1,0,34,10.5,4,0,0,92.5,18,0,292,2,150,314,1,0,0,1,0,0,313,25,139,19,11,26,26,2,0,204,188,11.3
Mecole Hardman,42683,WR,KC,2,0,0,,0,0,16,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Chauncey Golston,42718,ED,DAL,16,10,1,100,0,0,9,53.3,57.4,72.4,61.2,53.6,43.3,2,19,0,36,16.1,5,0,1,158.3,2,2,2,0,8,422,419,3,77,284,55,0,3,250,164,0,12,16,2,23,1,45,42,22.5
Nick Bosa,42741,ED,SF,20,10,2,,0,5,28,68.4,89.4,93.3,90,62.8,60.3,17,50,0,,10.6,5,0,0,0,0,21,12,0,5,975,963,0,1,951,11,0,12,613,357,0,46,32,0,88,0,0,0,
Osa Odighizuwa,42754,DI,DAL,17,10,0,,0,0,9,61.9,46.9,53.5,63,35.4,36.8,6,29,0,,14.3,6,0,3,0,0,3,1,0,2,643,642,64,404,39,135,0,1,409,232,0,19,26,0,38,0,0,0,
J.C. Jackson,42781,CB,NE,18,7,0,52.4,0,1,19,80.3,78.9,67.7,54.2,67.8,43.7,0,0,8,67,17.4,12,12,5,52.4,54,0,69,802,590,995,9,0,0,9,0,0,986,2,403,115,14,50,103,0,3,724,253,13.4
Amani Bledsoe,42782,ED,TEN,5,1,1,,0,0,31,,56.6,81,59.2,53.7,69.5,0,1,0,,0,0,0,0,0,0,0,0,0,0,88,88,1,12,37,38,0,0,49,39,0,1,1,0,1,0,0,0,
Shaka Toney,42806,ED,WAS,10,2,0,100,0,0,32,43.8,49.9,84.4,53.6,57.5,75.3,1,3,0,12,0,0,0,0,116.7,1,2,1,0,8,117,115,0,0,114,1,0,2,77,32,1,3,2,1,6,0,12,6,12
Terrell Lewis,42845,ED,LA,11,7,1,100,0,1,26,50.6,49.8,15,57.5,55.5,61.8,1,17,0,15,14.3,3,0,4,108.3,4,3,3,0,27,367,354,0,0,352,2,0,13,207,133,10,8,11,4,21,0,40,34,10
Curtis Robinson,42871,LB,SF,2,3,0,100,0,0,28,40.5,23.9,77.1,54.5,22.3,25.7,0,1,0,16,40,4,0,0,118.8,1,0,79,2,31,84,0,0,0,0,0,0,84,3,50,3,1,3,1,1,0,16,2,16
Avery Williams,42873,CB,ATL,7,3,1,80,0,0,2,42.7,48,79,90.9,49,42.3,3,2,0,21,22.2,4,0,0,119.2,12,0,11,9,77,122,2,0,0,2,0,3,120,6,39,96,4,11,15,5,1,109,78,9.1
Kristian Fulton,42894,CB,TEN,14,7,0,50.7,1,0,31,66.2,64.1,37.5,71.5,54.2,54.3,0,2,2,68,13.5,7,11,5,75.3,34,0,61,693,523,803,1,0,0,1,0,2,802,6,274,46,15,38,67,2,2,537,265,15.8
Rashan Gary,42905,ED,GB,17,13,0,100,1,2,12,53.9,89.8,67.6,90.1,70.1,76.6,17,58,0,10,5,2,0,2,108.3,1,12,15,1,9,722,701,0,0,701,0,0,21,481,232,5,29,25,1,87,0,10,6,10
Dicaprio Bootle,42913,CB,KC,1,2,0,100,0,0,16,72.1,66.7,74.4,59,50.2,54.9,0,1,0,12,12.5,1,0,0,95,5,0,1,0,17,27,0,0,0,0,0,0,27,1,9,26,1,5,5,1,0,34,17,6.8
Nigel Warrior,42930,S,SEA,1,0,0,,0,0,29,62.9,64.3,84.8,,60,,0,0,0,,,0,0,0,0,0,0,1,0,14,20,0,0,0,0,0,16,20,0,6,2,0,0,0,0,0,0,0,
Khalid Kareem,42993,ED,CIN,11,2,0,,0,1,7,66.6,64,49.4,57.3,68.4,38.9,2,2,0,,14.3,2,0,2,0,0,0,0,0,10,165,161,0,3,152,6,0,4,86,69,3,7,10,0,4,0,0,0,
Jonathon Cooper,43021,ED,DEN,16,9,0,100,0,0,10,78.4,69.1,85.8,55.5,74.8,70.6,4,16,0,4,7.9,3,0,0,79.2,3,3,0,0,22,457,447,0,0,447,0,0,10,265,170,10,18,26,3,23,0,-5,10,-1.7
Charvarius Ward,43034,CB,KC,16,4,0,51,2,0,16,69.4,71.2,88.4,83.2,67.4,80.9,0,3,2,43,5,4,11,5,73.6,50,0,59,816,584,933,45,0,0,45,0,1,888,7,342,12,15,72,98,3,4,563,237,11.3
Brandon Jones,43049,S,MIA,15,20,0,88,0,1,17,48.6,53.4,37.5,77.6,52.7,45.3,4,8,1,39,18.3,15,0,2,114.2,22,5,271,17,315,644,124,0,0,124,0,160,520,93,236,72,18,47,25,17,1,305,127,13.9
Jared Mayden,43058,S,PHI,2,0,0,100,0,0,24,49.2,46.5,73.7,,56.4,60.6,0,0,0,37,20,1,0,0,118.8,1,0,10,2,26,38,0,0,0,0,0,21,38,0,12,5,1,4,1,0,0,37,18,37
McTelvin Agim,43069,DI,DEN,7,0,1,,0,0,10,,43.4,21.4,61.4,35.3,37.3,1,7,0,,50,2,0,1,0,0,2,0,0,0,90,90,5,39,2,44,0,0,61,29,0,2,2,0,10,0,0,0,
Brady Breeze,43073,S,DET,1,0,0,100,0,0,11,53.9,54.6,76.1,,60,82.7,0,0,0,13,0,0,0,0,118.8,1,0,0,0,12,14,0,0,0,0,0,12,14,0,2,2,0,3,1,0,0,13,1,13
Devin White,43089,LB,TB,19,37,0,80.2,0,0,30,43.6,35.1,34.7,66,28.2,51,18,27,0,28,15.6,25,4,3,107.1,73,4,1114,7,668,1218,40,0,0,40,0,3,1178,182,368,53,50,98,91,49,3,643,399,8.8
Jeremy Chinn,43179,S,CAR,16,13,0,65.9,1,1,5,74.3,71.4,85.4,63.1,62.5,70.4,5,4,1,40,9.6,11,3,2,94.4,29,1,510,29,521,1015,119,0,0,117,2,158,896,58,436,199,41,91,44,10,3,255,149,8.8
Mack Wilson,43190,LB,CLV,13,8,0,75,0,0,8,70.1,75.3,77.5,56.5,73.5,89.5,0,0,0,19,3,1,0,0,87,6,0,153,1,79,193,27,0,0,27,0,0,166,2,112,12,10,24,8,0,0,43,22,7.2
Richie Grant,43196,CB,ATL,12,4,0,78.3,0,1,2,56,58.6,81.4,57.2,64.2,48.1,0,0,0,36,12.5,4,1,0,131.7,18,0,40,26,136,276,7,0,0,7,0,10,269,13,127,192,13,24,23,0,2,199,114,11.1
Joe Bachie,43250,LB,CIN,6,7,0,80,0,0,7,60.1,51.9,76.9,64.9,41.2,61.7,0,1,0,16,10,3,1,0,124.2,8,0,140,0,96,160,2,0,0,2,0,5,158,3,61,13,8,20,10,1,1,58,13,7.3
Greedy Williams,43254,CB,CLV,15,3,0,58.1,2,1,8,68.8,64.6,54.1,50.3,44.2,44.3,0,1,2,36,17,8,7,3,71.7,36,0,36,546,393,591,0,0,0,0,0,0,591,2,196,8,8,36,62,1,1,436,123,12.1
Damar Hamlin,43291,S,BUF,7,0,0,0,0,0,4,72.7,79.8,78.6,60,75.9,47.3,0,0,0,,33.3,1,2,0,39.6,0,0,8,0,37,65,0,0,0,0,0,46,65,1,27,11,1,2,3,0,0,0,0,
Myles Bryant,43336,CB,NE,13,7,0,82.9,0,1,19,55.5,59.5,84.7,84.7,69.2,69.6,1,1,1,27,10.9,5,2,2,100.9,34,1,23,26,317,428,7,0,0,7,0,48,421,9,102,324,11,34,41,3,1,357,154,10.5
Josh Metellus,43395,S,MIN,4,0,0,42.9,0,0,18,63.7,66,77.2,56.3,67.3,83.5,0,0,0,18,0,0,1,0,58,3,0,10,0,36,54,2,0,0,2,0,21,52,1,17,21,3,6,7,0,0,34,8,11.3
Jordan Smith,43427,ED,JAX,2,0,0,,0,0,15,,27.8,76.1,58.1,26.3,21.7,0,0,0,,100,1,0,0,0,0,0,0,0,0,21,21,0,0,21,0,0,0,11,10,0,0,0,0,0,0,0,0,
Daelin Hayes,43449,ED,BLT,1,0,0,,0,0,3,60,55,71.2,53.7,,,0,0,0,,,0,0,0,0,0,0,0,0,1,4,4,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,
BoPete Keyes,43467,CB,CHI,3,0,0,100,0,0,6,26.7,26.2,71,,60,,0,0,0,43,,0,0,0,158.3,1,0,0,8,4,8,0,0,0,0,0,0,8,0,4,0,0,0,1,0,1,43,2,43
Carter Coughlin,43498,LB,NYG,6,0,0,100,0,0,21,42.4,44.3,75.8,57.1,56.2,75,0,1,0,16,0,0,0,0,112.5,3,0,34,0,10,40,4,0,0,4,0,0,36,18,12,1,1,2,3,1,0,33,14,11
Nick Niemann,43500,LB,LAC,7,3,0,20,0,0,27,71.2,54.7,75.6,58.2,38.4,83,0,0,1,8,0,0,0,0,0,1,0,62,0,34,67,1,0,0,1,0,0,66,2,31,3,1,6,5,0,0,8,2,8
Alex Highsmith,43507,ED,PIT,17,17,1,66.7,0,1,25,55.3,65.1,45.3,67.7,63.4,58.7,8,21,0,26,11.5,9,0,5,85.4,4,9,42,0,55,910,856,0,0,856,0,0,54,497,358,12,45,52,6,38,0,40,34,10
Grayland Arnold,43528,S,HST,1,0,0,,0,0,13,60.7,61,65.6,,,,0,0,0,,,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,
Sam Franklin,43580,S,CAR,9,1,0,70,0,0,5,36.7,33.3,82.5,40.7,52.6,28.3,1,1,0,53,33.3,7,0,0,150.8,7,0,34,2,100,153,18,0,0,18,0,74,135,8,45,25,2,13,10,2,3,122,34,17.4
Levi Onwuzurike,43679,DI,DET,16,15,2,,0,0,11,60,43.2,86,56.6,39.3,47.9,0,2,0,,10,4,0,0,0,0,1,1,0,1,396,395,17,294,13,71,0,1,184,211,0,13,21,0,3,0,0,0,
Quincy Roche,43734,ED,NYG,14,8,0,50,0,1,21,31.6,59.6,88.2,59.8,68.4,74.1,1,10,0,10,3,1,0,0,62.5,2,3,0,0,28,401,396,0,2,390,4,0,5,213,160,5,16,24,4,14,0,18,10,9
Jeffery Simmons,43742,DI,TEN,18,4,5,,1,0,31,61.2,72,56.7,74.6,61.4,28.3,5,47,0,,21.2,14,0,6,0,0,14,2,0,1,991,989,51,575,20,343,0,2,689,301,0,49,48,0,66,0,0,0,
Curtis Weaver,43751,ED,CLV,1,1,0,,0,0,8,,76.3,72.3,74.2,60.5,69.6,1,0,0,,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,4,2,0,0,0,0,1,0,0,0,
Elerson Smith,43766,ED,NYG,6,3,0,100,0,0,21,50.8,57.4,81.2,52.5,66.1,31.2,2,4,0,6,33.3,2,0,0,91.7,1,0,0,0,4,107,105,0,10,71,24,0,2,60,43,2,1,1,1,6,0,6,7,6
De'Jon Harris,43858,LB,WAS,2,0,0,,0,0,32,47.9,61.4,71.2,77.4,64.4,26.3,0,0,0,,100,1,0,0,0,0,1,14,0,7,15,1,0,0,1,0,0,14,1,7,0,1,0,0,1,0,0,0,
Derrick Brown,43883,DI,CAR,16,5,3,,2,0,5,62.9,64.4,30.5,69.3,61,55.1,6,14,0,,7.7,3,0,5,0,0,3,0,0,0,631,631,48,438,4,141,0,0,338,293,0,25,31,0,23,0,0,0,
Patrick Jones II,43974,ED,MIN,9,1,0,,0,0,18,,43,0.4,54.3,50.5,75,1,0,0,,0,0,0,2,0,0,0,0,0,0,99,99,0,0,91,8,0,0,49,50,0,5,6,0,1,0,0,0,
Bradlee Anae,43982,ED,DAL,3,0,0,,1,0,9,62.3,45.2,7.3,55.9,47,72,0,2,0,,0,0,0,1,0,0,0,1,0,2,50,49,0,1,48,0,0,1,34,14,0,1,2,0,2,0,0,0,
Hamilcar Rashed Jr.,44025,ED,NYJ,1,0,0,,0,0,22,,56.6,76.8,52.6,61.4,69.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,16,16,0,0,16,0,0,0,10,6,0,0,1,0,0,0,0,0,
Byron Murphy Jr.,44027,CB,ARZ,17,9,1,67.9,1,1,1,62.1,58.5,12.5,55.4,55,58.2,0,4,4,64,12,9,5,8,94.2,57,1,56,415,583,1027,18,0,0,18,0,8,1009,39,405,529,13,57,84,5,6,637,271,11.2
Adetokunbo Ogundeji,44047,ED,ATL,16,10,1,75,0,0,2,73.1,54.2,74.8,46.9,58.5,42.1,2,8,0,18,13.9,5,0,1,85.9,6,1,2,0,26,527,525,0,5,500,20,0,2,259,242,0,16,21,8,11,0,41,34,6.8
Julian Okwara,44152,ED,DET,13,5,0,66.7,2,1,11,70.1,67.7,17.5,76.8,54.2,55,4,12,1,19,16,4,1,4,44.9,6,5,21,0,69,361,335,8,1,326,0,0,26,173,119,5,17,16,9,21,0,58,26,9.7
Rodarius Williams,44160,CB,NYG,5,0,0,100,0,0,21,41.6,43.9,77.4,,62.6,27,0,0,0,28,50,1,0,1,158.3,4,0,2,37,40,50,0,0,0,0,0,0,50,0,10,11,0,1,4,0,1,70,43,17.5
Jonathan Marshall,44173,DI,NYJ,4,0,0,,0,0,22,60,37.7,17.7,61.2,38.3,67.6,1,0,0,,0,0,0,1,0,0,0,0,0,1,77,76,9,64,0,3,0,1,35,41,0,1,1,0,1,0,0,0,
