"","yearly_pff_id","pff_position_off"
"5184","2020_49757","LB"
"5185","2020_50089","ED"
"5186","2020_50141","ED"
"5187","2020_46508","QB"
"5188","2020_50431","CB"
"5189","2020_50458","S"
"5190","2020_50535","CB"
"5191","2020_50640","LB"
"5192","2020_50653","LB"
"5193","2020_50712","LB"
"5194","2020_9560","LB"
"5195","2020_50884","LB"
"5196","2020_50897","LB"
"5197","2020_51045","LB"
"5198","2020_51048","LB"
"5199","2020_51055","LB"
"5200","2020_51088","S"
"5201","2020_51099","LB"
"5202","2020_33541","P"
"5203","2020_51221","LB"
"5204","2020_51264","S"
"5205","2020_51336","S"
"5206","2020_51487","LB"
"5207","2020_9517","LB"
"5208","2020_51674","LB"
"5209","2020_9497","S"
"5210","2020_34710","LS"
"5211","2020_9450","ED"
"5212","2020_34735","P"
"5213","2020_35096","WR"
"5214","2020_9253","S"
"5215","2020_36038","P"
"5216","2020_2316","P"
"5217","2020_57834","LB"
"5218","2020_57987","LB"
"5219","2020_9020","ED"
"5220","2020_9007","LB"
"5221","2020_94383","HB"
"5222","2020_8826","P"
"5223","2020_37479","ED"
"5224","2020_37492","CB"
"5225","2020_8580","LS"
"5226","2020_8500","LB"
"5227","2020_8419","S"
"5228","2020_60789","S"
"5229","2020_45854","HB"
"5230","2020_8117","S"
"5231","2020_37724","ED"
"5232","2020_38276","WR"
"5233","2020_61155","CB"
"5234","2020_7930","LB"
"5235","2020_39382","LB"
"5236","2020_7748","LS"
"5237","2020_7633","LS"
"5238","2020_41350","LS"
"5239","2020_42883","CB"
"5240","2020_7336","LS"
"5241","2020_43395","S"
"5242","2020_7301","LS"
"5243","2020_7292","LB"
"5244","2020_7113","LB"
"5245","2020_43856","LB"
"5246","2020_7072","P"
"5247","2020_6798","P"
"5248","2020_6508","LS"
"5249","2020_6471","G"
"5250","2020_66928","ED"
"5251","2020_66931","CB"
"5252","2020_6118","S"
"5253","2020_6020","LS"
"5254","2020_6013","S"
"5255","2020_5800","LS"
"5256","2020_11980","ED"
"5257","2020_11953","DI"
"5258","2020_11950","LB"
"5259","2020_5443","K"
"5260","2020_11908","K"
"5261","2020_11879","LB"
"5262","2020_6328","WR"
"5263","2020_12321","LB"
"5264","2020_11812","LB"
"5265","2020_11809","LB"
"5266","2020_12666","LB"
"5267","2020_22508","LS"
"5268","2020_11169","LB"
"5269","2020_44429","CB"
"5270","2020_10965","LS"
"5271","2020_10914","CB"
"5272","2020_47058","C"
"5273","2020_10880","LB"
"5274","2020_10879","S"
"5275","2020_23250","LS"
"5276","2020_4580","P"
"5277","2020_26296","LB"
"5278","2020_27626","P"
"5279","2020_10819","S"
"5280","2020_28081","LB"
"5281","2020_28121","K"
"5282","2020_28251","LB"
"5283","2020_46815","C"
"5284","2020_48143","WR"
"5285","2020_10771","DI"
"5286","2020_29244","G"
"5287","2020_10745","S"
"5288","2020_29456","LB"
"5289","2020_10721","LB"
"5290","2020_10662","G"
"5291","2020_29578","K"
"5292","2020_48233","CB"
"5293","2020_10140","LB"
"5294","2020_2130","LS"
"5295","2020_29601","P"
"5296","2020_10019","G"
"5297","2020_10007","LS"
"5298","2020_48329","WR"
"5299","2020_9966","S"
"5300","2020_3063","K"
"5301","2020_30076","LB"
"5302","2020_48567","ED"
"5303","2020_48604","DI"
"5304","2020_9586","LB"
"5305","2020_48889","DI"
"5306","2021_62960","G"
"5307","2021_10712","G"
"5308","2021_59996","C"
"5309","2021_35941","G"
"5310","2021_46290","G"
"5311","2021_46227","T"
"5312","2021_66578","G"
"5313","2021_41651","T"
"5314","2021_7985","C"
"5315","2021_9535","G"
"5316","2021_9467","T"
"5317","2021_9482","C"
"5318","2021_41178","C"
"5319","2021_9461","G"
"5320","2021_34807","G"
"5321","2021_4944","C"
"5322","2021_10110","G"
"5323","2021_7957","T"
"5324","2021_9490","T"
"5325","2021_7032","G"
"5326","2021_47013","T"
"5327","2021_47058","C"
"5328","2021_7099","C"
"5329","2021_11818","T"
"5330","2021_9091","T"
"5331","2021_64818","T"
"5332","2021_41715","G"
"5333","2021_9276","C"
"5334","2021_9494","G"
"5335","2021_46104","C"
"5336","2021_58468","G"
"5337","2021_8651","G"
"5338","2021_46139","G"
"5339","2021_8727","G"
"5340","2021_11819","T"
"5341","2021_9948","C"
"5342","2021_60120","T"
"5343","2021_46854","T"
"5344","2021_41973","G"
"5345","2021_9457","T"
"5346","2021_46302","T"
"5347","2021_27934","C"
"5348","2021_45576","G"
"5349","2021_13026","C"
"5350","2021_10690","G"
"5351","2021_8880","T"
"5352","2021_9289","G"
"5353","2021_59971","T"
"5354","2021_36661","G"
"5355","2021_41851","T"
"5356","2021_8670","G"
"5357","2021_46131","G"
"5358","2021_5529","T"
"5359","2021_3000","T"
"5360","2021_60816","G"
"5361","2021_59857","G"
"5362","2021_41746","G"
"5363","2021_41665","T"
"5364","2021_12188","T"
"5365","2021_9126","G"
"5366","2021_8796","C"
"5367","2021_28394","G"
"5368","2021_9989","T"
"5369","2021_9442","G"
"5370","2021_6343","C"
"5371","2021_46180","G"
"5372","2021_41924","C"
"5373","2021_7904","C"
"5374","2021_81788","T"
"5375","2021_37070","G"
"5376","2021_46692","G"
"5377","2021_8641","T"
"5378","2021_57107","G"
"5379","2021_8701","T"
"5380","2021_46216","G"
"5381","2021_9564","G"
"5382","2021_7229","T"
"5383","2021_46808","G"
"5384","2021_81725","G"
"5385","2021_41141","C"
"5386","2021_46912","T"
"5387","2021_46795","C"
"5388","2021_66916","T"
"5389","2021_56642","C"
"5390","2021_10778","C"
"5391","2021_4340","T"
"5392","2021_11435","C"
"5393","2021_34693","T"
"5394","2021_10798","G"
"5395","2021_9001","T"
"5396","2021_28238","G"
"5397","2021_6169","T"
"5398","2021_25472","G"
"5399","2021_41712","G"
"5400","2021_8716","G"
"5401","2021_46048","T"
"5402","2021_39461","T"
"5403","2021_8730","G"
"5404","2021_10652","C"
"5405","2021_5558","G"
"5406","2021_8646","T"
"5407","2021_10855","G"
"5408","2021_11282","T"
"5409","2021_46013","C"
"5410","2021_7783","T"
"5411","2021_11775","T"
"5412","2021_8702","T"
"5413","2021_9566","G"
"5414","2021_7786","T"
"5415","2021_7800","G"
"5416","2021_11789","T"
"5417","2021_6207","C"
"5418","2021_26634","G"
"5419","2021_2148","T"
"5420","2021_42296","T"
"5421","2021_41482","G"
"5422","2021_9567","G"
"5423","2021_47008","G"
"5424","2021_36501","T"
"5425","2021_6161","T"
"5426","2021_59701","T"
"5427","2021_7112","T"
"5428","2021_45419","G"
"5429","2021_11102","G"
"5430","2021_12954","G"
"5431","2021_58467","T"
"5432","2021_46219","T"
"5433","2021_38709","C"
"5434","2021_37347","C"
"5435","2021_9719","T"
"5436","2021_7181","T"
"5437","2021_12333","T"
"5438","2021_7029","T"
"5439","2021_46794","T"
"5440","2021_84236","G"
"5441","2021_28021","G"
"5442","2021_7746","G"
"5443","2021_9438","G"
"5444","2021_81532","G"
"5445","2021_46961","G"
"5446","2021_48584","T"
"5447","2021_8699","C"
"5448","2021_27357","G"
"5449","2021_9514","G"
"5450","2021_11787","T"
"5451","2021_77373","T"
"5452","2021_46301","T"
"5453","2021_47019","T"
"5454","2021_46918","G"
"5455","2021_59879","T"
"5456","2021_112915","G"
"5457","2021_11813","C"
"5458","2021_60822","T"
"5459","2021_9452","T"
"5460","2021_46375","T"
"5461","2021_9025","T"
"5462","2021_60063","G"
"5463","2021_8841","C"
"5464","2021_46735","G"
"5465","2021_9679","TE"
"5466","2021_8728","C"
"5467","2021_9677","T"
"5468","2021_10792","T"
"5469","2021_38554","C"
"5470","2021_9234","G"
"5471","2021_11825","C"
"5472","2021_9257","C"
"5473","2021_10650","T"
"5474","2021_7014","QB"
"5475","2021_47004","T"
"5476","2021_9830","G"
"5477","2021_11901","TE"
"5478","2021_27064","G"
"5479","2021_46014","G"
"5480","2021_52575","G"
"5481","2021_41714","G"
"5482","2021_46298","T"
"5483","2021_11954","C"
"5484","2021_39805","G"
"5485","2021_28844","G"
"5486","2021_51985","T"
"5487","2021_11824","WR"
"5488","2021_4924","QB"
"5489","2021_46859","G"
"5490","2021_60114","T"
"5491","2021_45547","C"
"5492","2021_7856","T"
"5493","2021_84109","WR"
"5494","2021_46275","T"
"5495","2021_8697","QB"
"5496","2021_46271","T"
"5497","2021_60323","QB"
"5498","2021_11998","C"
"5499","2021_9561","G"
"5500","2021_10744","TE"
"5501","2021_11891","G"
"5502","2021_46647","T"
"5503","2021_28022","QB"
"5504","2021_10636","QB"
"5505","2021_7102","QB"
"5506","2021_9655","C"
"5507","2021_46179","T"
"5508","2021_47304","TE"
"5509","2021_47043","TE"
"5510","2021_47124","TE"
"5511","2021_47272","TE"
"5512","2021_11765","QB"
"5513","2021_35883","TE"
"5514","2021_47257","TE"
"5515","2021_10665","T"
"5516","2021_28300","G"
"5517","2021_47259","TE"
"5518","2021_48862","FB"
"5519","2021_60995","TE"
"5520","2021_38549","T"
"5521","2021_10829","G"
"5522","2021_10715","TE"
"5523","2021_12247","TE"
"5524","2021_10769","QB"
"5525","2021_8671","QB"
"5526","2021_8834","G"
"5527","2021_59874","T"
"5528","2021_48229","WR"
"5529","2021_42130","TE"
"5530","2021_84270","WR"
"5531","2021_7912","FB"
"5532","2021_10729","G"
"5533","2021_61100","WR"
"5534","2021_9896","QB"
"5535","2021_1732","QB"
"5536","2021_42388","TE"
"5537","2021_41878","C"
"5538","2021_47447","WR"
"5539","2021_698","QB"
"5540","2021_2241","QB"
"5541","2021_109795","TE"
"5542","2021_47468","WR"
"5543","2021_29049","WR"
"5544","2021_9590","TE"
"5545","2021_28237","QB"
"5546","2021_41696","G"
"5547","2021_11855","TE"
"5548","2021_7146","T"
"5549","2021_10642","T"
"5550","2021_8520","TE"
"5551","2021_42295","WR"
"5552","2021_11784","TE"
"5553","2021_59992","C"
"5554","2021_61664","WR"
"5555","2021_61398","WR"
"5556","2021_46601","QB"
"5557","2021_48164","WR"
"5558","2021_46518","QB"
"5559","2021_45600","C"
"5560","2021_4317","QB"
"5561","2021_11369","T"
"5562","2021_2973","TE"
"5563","2021_12078","TE"
"5564","2021_33441","WR"
"5565","2021_29250","T"
"5566","2021_9576","TE"
"5567","2021_6156","WR"
"5568","2021_10635","QB"
"5569","2021_12303","WR"
"5570","2021_10669","TE"
"5571","2021_24481","G"
"5572","2021_8667","QB"
"5573","2021_48267","WR"
"5574","2021_48236","WR"
"5575","2021_40291","QB"
"5576","2021_47546","WR"
"5577","2021_77632","QB"
"5578","2021_12087","WR"
"5579","2021_11254","WR"
"5580","2021_8688","WR"
"5581","2021_9579","WR"
"5582","2021_10789","T"
"5583","2021_41339","G"
"5584","2021_36049","TE"
"5585","2021_38334","QB"
"5586","2021_7816","TE"
"5587","2021_7158","WR"
"5588","2021_47861","WR"
"5589","2021_8365","G"
"5590","2021_30762","TE"
"5591","2021_8647","WR"
"5592","2021_7844","TE"
"5593","2021_59854","T"
"5594","2021_9446","G"
"5595","2021_10689","WR"
"5596","2021_7982","TE"
"5597","2021_48274","WR"
"5598","2021_61570","WR"
"5599","2021_7923","G"
"5600","2021_27305","G"
"5601","2021_42275","TE"
"5602","2021_60326","QB"
"5603","2021_47864","WR"
"5604","2021_8642","WR"
"5605","2021_42312","WR"
"5606","2021_8775","T"
"5607","2021_7077","QB"
"5608","2021_8288","WR"
"5609","2021_7857","WR"
"5610","2021_5567","TE"
"5611","2021_9502","WR"
"5612","2021_9437","WR"
"5613","2021_48135","WR"
"5614","2021_9453","WR"
"5615","2021_10211","TE"
"5616","2021_84088","WR"
"5617","2021_61697","WR"
"5618","2021_28486","WR"
"5619","2021_46249","T"
"5620","2021_11885","T"
"5621","2021_11762","WR"
"5622","2021_10799","WR"
"5623","2021_11347","FB"
"5624","2021_84085","TE"
"5625","2021_47436","TE"
"5626","2021_42058","TE"
"5627","2021_6195","TE"
"5628","2021_9550","TE"
"5629","2021_11799","TE"
"5630","2021_61439","WR"
"5631","2021_61211","WR"
"5632","2021_6311","TE"
"5633","2021_11914","G"
"5634","2021_61568","WR"
"5635","2021_52269","QB"
"5636","2021_8655","WR"
"5637","2021_10647","T"
"5638","2021_9509","WR"
"5639","2021_84470","WR"
"5640","2021_24606","TE"
"5641","2021_29048","QB"
"5642","2021_41626","C"
"5643","2021_32565","FB"
"5644","2021_48327","WR"
"5645","2021_82096","QB"
"5646","2021_59820","G"
"5647","2021_55410","WR"
"5648","2021_9786","TE"
"5649","2021_8968","T"
"5650","2021_47153","TE"
"5651","2021_11839","WR"
"5652","2021_11028","WR"
"5653","2021_41933","TE"
"5654","2021_40976","G"
"5655","2021_23503","WR"
"5656","2021_83964","TE"
"5657","2021_26394","TE"
"5658","2021_40912","TE"
"5659","2021_11778","TE"
"5660","2021_84025","TE"
"5661","2021_8696","WR"
"5662","2021_11774","TE"
"5663","2021_48054","WR"
"5664","2021_11792","WR"
"5665","2021_45110","G"
"5666","2021_82118","QB"
"5667","2021_91014","TE"
"5668","2021_46416","QB"
"5669","2021_39316","C"
"5670","2021_47339","C"
"5671","2021_39137","C"
"5672","2021_52287","T"
"5673","2021_10760","WR"
"5674","2021_5606","WR"
"5675","2021_7945","T"
"5676","2021_11160","TE"
"5677","2021_11851","WR"
"5678","2021_7808","WR"
"5679","2021_42257","TE"
"5680","2021_9637","TE"
"5681","2021_9859","WR"
"5682","2021_6290","T"
"5683","2021_60994","TE"
"5684","2021_44920","WR"
"5685","2021_11929","TE"
"5686","2021_81653","C"
"5687","2021_39967","WR"
"5688","2021_11800","TE"
"5689","2021_9964","WR"
"5690","2021_12020","TE"
"5691","2021_61220","WR"
"5692","2021_7822","WR"
"5693","2021_44771","WR"
"5694","2021_9500","G"
"5695","2021_48228","WR"
"5696","2021_26448","WR"
"5697","2021_10806","WR"
"5698","2021_91479","WR"
"5699","2021_12122","TE"
"5700","2021_39395","QB"
"5701","2021_51593","WR"
"5702","2021_47509","WR"
"5703","2021_10075","WR"
"5704","2021_40006","WR"
"5705","2021_42683","WR"
"5706","2021_9302","FB"
"5707","2021_11439","TE"
"5708","2021_8698","WR"
"5709","2021_9304","C"
"5710","2021_10019","C"
"5711","2021_11872","WR"
"5712","2021_11826","C"
"5713","2021_42345","WR"
"5714","2021_10657","WR"
"5715","2021_47294","TE"
"5716","2021_60896","TE"
"5717","2021_48297","WR"
"5718","2021_57121","HB"
"5719","2021_47895","WR"
"5720","2021_46247","T"
"5721","2021_84296","WR"
"5722","2021_91462","T"
"5723","2021_8639","WR"
"5724","2021_7330","WR"
"5725","2021_9447","WR"
"5726","2021_48021","WR"
"5727","2021_10713","G"
"5728","2021_9518","TE"
"5729","2021_10774","WR"
"5730","2021_48027","WR"
"5731","2021_11909","TE"
"5732","2021_60878","TE"
"5733","2021_46226","G"
"5734","2021_9593","TE"
"5735","2021_9207","TE"
"5736","2021_48170","WR"
"5737","2021_41534","T"
"5738","2021_9434","QB"
"5739","2021_12112","QB"
"5740","2021_6158","WR"
"5741","2021_7431","T"
"5742","2021_25578","WR"
"5743","2021_61441","WR"
"5744","2021_40485","HB"
"5745","2021_11760","WR"
"5746","2021_11860","HB"
"5747","2021_47034","TE"
"5748","2021_26075","WR"
"5749","2021_62979","WR"
"5750","2021_43678","T"
"5751","2021_42353","TE"
"5752","2021_7636","T"
"5753","2021_47967","WR"
"5754","2021_34164","WR"
"5755","2021_62890","WR"
"5756","2021_41117","C"
"5757","2021_84302","WR"
"5758","2021_66438","WR"
"5759","2021_47216","TE"
"5760","2021_47311","TE"
"5761","2021_10728","TE"
"5762","2021_61103","WR"
"5763","2021_8524","TE"
"5764","2021_29244","G"
"5765","2021_10918","WR"
"5766","2021_46980","G"
"5767","2021_9683","QB"
"5768","2021_7859","WR"
"5769","2021_12270","WR"
"5770","2021_9258","G"
"5771","2021_39386","C"
"5772","2021_40951","FB"
"5773","2021_11993","WR"
"5774","2021_12320","TE"
"5775","2021_40973","TE"
"5776","2021_11966","T"
"5777","2021_84271","WR"
"5778","2021_47316","C"
"5779","2021_47809","WR"
"5780","2021_5012","TE"
"5781","2021_8755","TE"
"5782","2021_6332","QB"
"5783","2021_46087","G"
"5784","2021_6187","QB"
"5785","2021_39676","G"
"5786","2021_6256","TE"
"5787","2021_52266","TE"
"5788","2021_41471","G"
"5789","2021_8668","G"
"5790","2021_30551","T"
"5791","2021_40630","TE"
"5792","2021_5619","TE"
"5793","2021_47792","WR"
"5794","2021_42018","TE"
"5795","2021_9538","WR"
"5796","2021_9492","T"
"5797","2021_77986","WR"
"5798","2021_46238","T"
"5799","2021_7854","QB"
"5800","2021_84135","WR"
"5801","2021_8943","WR"
"5802","2021_9559","HB"
"5803","2021_20994","TE"
"5804","2021_13756","FB"
"5805","2021_9488","TE"
"5806","2021_10638","HB"
"5807","2021_51837","TE"
"5808","2021_23918","C"
"5809","2021_62825","TE"
"5810","2021_11803","HB"
"5811","2021_57488","HB"
"5812","2021_11873","WR"
"5813","2021_38555","T"
"5814","2021_27948","WR"
"5815","2021_35014","WR"
"5816","2021_7144","G"
"5817","2021_10674","WR"
"5818","2021_6216","WR"
"5819","2021_47050","TE"
"5820","2021_11927","WR"
"5821","2021_46448","QB"
"5822","2021_7926","WR"
"5823","2021_47961","WR"
"5824","2021_47908","WR"
"5825","2021_9527","WR"
"5826","2021_57373","HB"
"5827","2021_10770","HB"
"5828","2021_10741","WR"
"5829","2021_46481","TE"
"5830","2021_45719","HB"
"5831","2021_9659","T"
"5832","2021_12193","TE"
"5833","2021_41974","C"
"5834","2021_11822","HB"
"5835","2021_61102","WR"
"5836","2021_46232","T"
"5837","2021_8549","TE"
"5838","2021_28653","G"
"5839","2021_7092","WR"
"5840","2021_7962","HB"
"5841","2021_45851","HB"
"5842","2021_12258","WR"
"5843","2021_4363","WR"
"5844","2021_40341","HB"
"5845","2021_9606","TE"
"5846","2021_10716","T"
"5847","2021_11074","WR"
"5848","2021_7078","G"
"5849","2021_59878","T"
"5850","2021_51842","TE"
"5851","2021_50714","FB"
"5852","2021_36800","T"
"5853","2021_10725","QB"
"5854","2021_39517","QB"
"5855","2021_47018","T"
"5856","2021_10682","T"
"5857","2021_11022","T"
"5858","2021_34045","WR"
"5859","2021_48262","WR"
"5860","2021_46951","T"
"5861","2021_12239","TE"
"5862","2021_42266","TE"
"5863","2021_8738","HB"
"5864","2021_94356","WR"
"5865","2021_57272","HB"
"5866","2021_9875","G"
"5867","2021_45914","HB"
"5868","2021_45953","HB"
"5869","2021_47164","TE"
"5870","2021_10017","T"
"5871","2021_48110","WR"
"5872","2021_7323","QB"
"5873","2021_41401","QB"
"5874","2021_34934","FB"
"5875","2021_47808","WR"
"5876","2021_61245","WR"
"5877","2021_47800","WR"
"5878","2021_11817","WR"
"5879","2021_60130","C"
"5880","2021_46297","T"
"5881","2021_35134","HB"
"5882","2021_12052","WR"
"5883","2021_26104","WR"
"5884","2021_40555","HB"
"5885","2021_21956","QB"
"5886","2021_7820","QB"
"5887","2021_100786","T"
"5888","2021_39268","G"
"5889","2021_48055","WR"
"5890","2021_77887","TE"
"5891","2021_40459","T"
"5892","2021_45769","HB"
"5893","2021_5609","QB"
"5894","2021_11937","HB"
"5895","2021_7618","WR"
"5896","2021_6180","HB"
"5897","2021_9601","FB"
"5898","2021_42247","WR"
"5899","2021_57165","HB"
"5900","2021_29314","T"
"5901","2021_29476","C"
"5902","2021_46673","G"
"5903","2021_27589","HB"
"5904","2021_48192","WR"
"5905","2021_11300","FB"
"5906","2021_7469","HB"
"5907","2021_12051","TE"
"5908","2021_47743","TE"
"5909","2021_10832","FB"
"5910","2021_10840","WR"
"5911","2021_9883","WR"
"5912","2021_48369","TE"
"5913","2021_13534","WR"
"5914","2021_7789","WR"
"5915","2021_57337","HB"
"5916","2021_29614","WR"
"5917","2021_29573","WR"
"5918","2021_29413","HB"
"5919","2021_91470","WR"
"5920","2021_78050","HB"
"5921","2021_45791","HB"
"5922","2021_35639","FB"
"5923","2021_12164","HB"
"5924","2021_22425","HB"
"5925","2021_11912","T"
"5926","2021_12206","TE"
"5927","2021_27699","G"
"5928","2021_10810","FB"
"5929","2021_10640","T"
"5930","2021_10804","G"
"5931","2021_28305","TE"
"5932","2021_45734","HB"
"5933","2021_46752","C"
"5934","2021_52270","C"
"5935","2021_60859","TE"
"5936","2021_44889","FB"
"5937","2021_11917","HB"
"5938","2021_47358","TE"
"5939","2021_41761","T"
"5940","2021_41193","HB"
"5941","2021_11884","T"
"5942","2021_11759","HB"
"5943","2021_84147","WR"
"5944","2021_8645","TE"
"5945","2021_48103","HB"
"5946","2021_9604","TE"
"5947","2021_38275","WR"
"5948","2021_5718","WR"
"5949","2021_38855","WR"
"5950","2021_27766","TE"
"5951","2021_11796","HB"
"5952","2021_11047","HB"
"5953","2021_77803","HB"
"5954","2021_46282","T"
"5955","2021_47338","TE"
"5956","2021_47083","TE"
"5957","2021_7810","HB"
"5958","2021_41497","T"
"5959","2021_6153","QB"
"5960","2021_40972","T"
"5961","2021_27126","HB"
"5962","2021_9487","HB"
"5963","2021_11920","WR"
"5964","2021_9519","HB"
"5965","2021_41668","HB"
"5966","2021_47234","TE"
"5967","2021_61401","WR"
"5968","2021_57212","HB"
"5969","2021_48078","WR"
"5970","2021_45859","HB"
"5971","2021_11764","WR"
"5972","2021_61212","WR"
"5973","2021_11869","HB"
"5974","2021_46453","QB"
"5975","2021_57063","FB"
"5976","2021_7084","WR"
"5977","2021_7971","HB"
"5978","2021_11062","TE"
"5979","2021_9902","HB"
"5980","2021_10751","WR"
"5981","2021_47307","TE"
"5982","2021_10679","HB"
"5983","2021_91399","QB"
"5984","2021_8733","TE"
"5985","2021_46848","C"
"5986","2021_30097","C"
"5987","2021_11991","WR"
"5988","2021_8692","HB"
"5989","2021_13014","HB"
"5990","2021_12077","WR"
"5991","2021_94379","WR"
"5992","2021_34579","WR"
"5993","2021_40306","QB"
"5994","2021_11948","FB"
"5995","2021_47702","WR"
"5996","2021_45783","HB"
"5997","2021_47412","TE"
"5998","2021_9448","HB"
"5999","2021_10782","T"
"6000","2021_47900","WR"
"6001","2021_59818","T"
"6002","2021_9454","T"
"6003","2021_47940","WR"
"6004","2021_12324","QB"
"6005","2021_10820","WR"
"6006","2021_39462","HB"
"6007","2021_29035","G"
"6008","2021_12137","WR"
"6009","2021_11972","G"
"6010","2021_47481","WR"
"6011","2021_77737","HB"
"6012","2021_5548","T"
"6013","2021_7829","HB"
"6014","2021_11763","HB"
"6015","2021_44909","G"
"6016","2021_98689","HB"
"6017","2021_47121","FB"
"6018","2021_10835","QB"
"6019","2021_12134","QB"
"6020","2021_9459","WR"
"6021","2021_40986","WR"
"6022","2021_11889","HB"
"6023","2021_46669","T"
"6024","2021_42349","WR"
"6025","2021_143786","TE"
"6026","2021_27832","FB"
"6027","2021_11795","WR"
"6028","2021_8051","T"
"6029","2021_27413","FB"
"6030","2021_11865","WR"
"6031","2021_61448","WR"
"6032","2021_6468","WR"
"6033","2021_60389","QB"
"6034","2021_10707","HB"
"6035","2021_12329","HB"
"6036","2021_47149","TE"
"6037","2021_34427","WR"
"6038","2021_61510","WR"
"6039","2021_8731","HB"
"6040","2021_11841","HB"
"6041","2021_9506","HB"
"6042","2021_48037","WR"
"6043","2021_4929","T"
"6044","2021_57279","HB"
"6045","2021_48329","WR"
"6046","2021_40568","WR"
"6047","2021_45747","HB"
"6048","2021_45817","HB"
"6049","2021_28729","WR"
"6050","2021_6177","G"
"6051","2021_10805","HB"
"6052","2021_27003","WR"
"6053","2021_36271","TE"
"6054","2021_11844","HB"
"6055","2021_38287","HB"
"6056","2021_46744","G"
"6057","2021_48017","WR"
"6058","2021_27414","HB"
"6059","2021_59980","C"
"6060","2021_47669","WR"
"6061","2021_41457","G"
"6062","2021_95015","WR"
"6063","2021_47214","TE"
"6064","2021_46569","QB"
"6065","2021_7818","HB"
"6066","2021_4717","WR"
"6067","2021_7089","QB"
"6068","2021_29539","HB"
"6069","2021_61590","WR"
"6070","2021_40117","FB"
"6071","2021_7406","TE"
"6072","2021_61522","WR"
"6073","2021_143769","TE"
"6074","2021_45691","HB"
"6075","2021_13750","HB"
"6076","2021_9205","HB"
"6077","2021_30887","TE"
"6078","2021_61577","WR"
"6079","2021_7891","T"
"6080","2021_7100","WR"
"6081","2021_45934","HB"
"6082","2021_28219","HB"
"6083","2021_4474","QB"
"6084","2021_57472","HB"
"6085","2021_48080","WR"
"6086","2021_12088","WR"
"6087","2021_9462","WR"
"6088","2021_57308","HB"
"6089","2021_12282","QB"
"6090","2021_11107","WR"
"6091","2021_25582","HB"
"6092","2021_40498","HB"
"6093","2021_20919","T"
"6094","2021_91248","WR"
"6095","2021_10784","HB"
"6096","2021_57372","HB"
"6097","2021_41585","G"
"6098","2021_42196","TE"
"6099","2021_45866","HB"
"6100","2021_48160","WR"
"6101","2021_12660","HB"
"6102","2021_57136","HB"
"6103","2021_77745","HB"
"6104","2021_9440","WR"
"6105","2021_41530","G"
"6106","2021_29038","T"
"6107","2021_6162","QB"
"6108","2021_143358","WR"
"6109","2021_10320","TE"
"6110","2021_47327","TE"
"6111","2021_8848","QB"
"6112","2021_61643","WR"
"6113","2021_84137","WR"
"6114","2021_8999","WR"
"6115","2021_48209","WR"
"6116","2021_9510","HB"
"6117","2021_94375","WR"
"6118","2021_4332","QB"
"6119","2021_38435","WR"
"6120","2021_57206","HB"
"6121","2021_11395","HB"
"6122","2021_5277","QB"
"6123","2021_46090","G"
"6124","2021_11141","WR"
"6125","2021_40216","QB"
"6126","2021_94384","TE"
"6127","2021_91472","WR"
"6128","2021_47282","TE"
"6129","2021_46454","QB"
"6130","2021_55632","HB"
"6131","2021_41855","G"
"6132","2021_40448","HB"
"6133","2021_9688","G"
"6134","2021_46035","C"
"6135","2021_28149","G"
"6136","2021_25705","TE"
"6137","2021_10927","HB"
"6138","2021_34001","HB"
"6139","2021_94383","HB"
"6140","2021_4467","WR"
"6141","2021_12253","HB"
"6142","2021_10144","TE"
"6143","2021_7853","G"
"6144","2021_45741","HB"
"6145","2021_45954","HB"
"6146","2021_60555","QB"
"6147","2021_61324","WR"
"6148","2021_35460","QB"
"6149","2021_47173","TE"
"6150","2021_6515","FB"
"6151","2021_32342","HB"
"6152","2021_41795","T"
"6153","2021_25859","HB"
"6154","2021_11371","WR"
"6155","2021_10154","WR"
"6156","2021_8765","HB"
"6157","2021_34255","WR"
"6158","2021_48113","WR"
"6159","2021_12271","HB"
"6160","2021_26152","QB"
"6161","2021_11933","G"
"6162","2021_42134","WR"
"6163","2021_12004","HB"
"6164","2021_10882","C"
"6165","2021_34985","TE"
"6166","2021_11757","QB"
"6167","2021_46376","T"
"6168","2021_10655","WR"
"6169","2021_49166","HB"
"6170","2021_11440","WR"
"6171","2021_77965","WR"
"6172","2021_10811","TE"
"6173","2021_48304","WR"
"6174","2021_27303","HB"
"6175","2021_66966","TE"
"6176","2021_7941","S"
"6177","2021_42237","WR"
"6178","2021_46440","QB"
"6179","2021_55003","WR"
"6180","2021_40293","WR"
"6181","2021_39993","WR"
"6182","2021_47206","TE"
"6183","2021_3623","HB"
"6184","2021_47698","WR"
"6185","2021_9522","QB"
"6186","2021_47996","WR"
"6187","2021_66957","WR"
"6188","2021_11932","WR"
"6189","2021_29556","TE"
"6190","2021_40294","TE"
"6191","2021_11898","HB"
"6192","2021_10739","G"
"6193","2021_45038","HB"
"6194","2021_52008","TE"
"6195","2021_10790","HB"
"6196","2021_40411","TE"
"6197","2021_45753","HB"
"6198","2021_40988","WR"
"6199","2021_9435","QB"
"6200","2021_31615","HB"
"6201","2021_84424","WR"
"6202","2021_50293","DI"
"6203","2021_47378","TE"
"6204","2021_9465","DI"
"6205","2021_46441","FB"
"6206","2021_11467","G"
"6207","2021_10684","C"
